,CTA Station,Station_Location,Venue,Venue Latitude,Venue Longitude,Venue Category
1762,Cermak-Chinatown,"[41.853206, -87.630968]","Willie Dixon's Blues Heaven Foundation, Historic Site of Chess Records",41.853524180113276,-87.62393318664557,Historic Site
1763,Cermak-Chinatown,"[41.853206, -87.630968]",Cafe Bionda,41.85576894510724,-87.62716151467832,Italian Restaurant
1764,Cermak-Chinatown,"[41.853206, -87.630968]",Mariano's,41.859329874226404,-87.62962193819476,Grocery Store
1765,Cermak-Chinatown,"[41.853206, -87.630968]",Chiu Quon Bakery,41.85140223234881,-87.63194444846354,Bakery
1766,Cermak-Chinatown,"[41.853206, -87.630968]",鮮芋仙 Meet Fresh,41.854480311723236,-87.63020138256618,Dessert Shop
1767,Cermak-Chinatown,"[41.853206, -87.630968]",TeaPotBrew Bakery,41.857845,-87.625431,Café
1768,Cermak-Chinatown,"[41.853206, -87.630968]",Bonchon,41.85354798575887,-87.63483734573802,Korean Restaurant
1769,Cermak-Chinatown,"[41.853206, -87.630968]",Lao Sze Chuan Restaurant,41.85332049545854,-87.63511953237379,Chinese Restaurant
1770,Cermak-Chinatown,"[41.853206, -87.630968]",JoyYee Smoothie Station,41.854030380851334,-87.63374875126772,Juice Bar
1771,Cermak-Chinatown,"[41.853206, -87.630968]",Saint's Alp Teahouse & GOURMET,41.85364628069444,-87.63453699159973,Taiwanese Restaurant
1772,Cermak-Chinatown,"[41.853206, -87.630968]",Lawrence's Fish & Shrimp,41.85391281340934,-87.63881312080912,Seafood Restaurant
1773,Cermak-Chinatown,"[41.853206, -87.630968]",Ricobene's,41.84548308263435,-87.63389230631613,Pizza Place
1774,Cermak-Chinatown,"[41.853206, -87.630968]",La Cantina Grill,41.85630984195267,-87.62377763408747,Mexican Restaurant
1775,Cermak-Chinatown,"[41.853206, -87.630968]",Acadia,41.85903,-87.625409,New American Restaurant
1776,Cermak-Chinatown,"[41.853206, -87.630968]",Chef Luciano,41.85287268392421,-87.62518142665631,Cajun / Creole Restaurant
1777,Cermak-Chinatown,"[41.853206, -87.630968]",Reggie's Rock Club,41.85386902532445,-87.62688309619895,Rock Club
1778,Cermak-Chinatown,"[41.853206, -87.630968]",Legend Tasty House,41.85159480949881,-87.63201609729973,Dessert Shop
1779,Cermak-Chinatown,"[41.853206, -87.630968]",Golden Bull Restaurant,41.852966123385585,-87.63366127939717,Chinese Restaurant
1780,Cermak-Chinatown,"[41.853206, -87.630968]",Phoenix Restaurant,41.853785483095855,-87.63321454936616,Dim Sum Restaurant
1781,Cermak-Chinatown,"[41.853206, -87.630968]",Wintrust Arena,41.853490332249876,-87.62159185952257,Athletics & Sports
1782,Cermak-Chinatown,"[41.853206, -87.630968]",Monkey Bar Gym,41.851208083941714,-87.62375059285313,Gym / Fitness Center
1783,Cermak-Chinatown,"[41.853206, -87.630968]",Connie's Pizza,41.84921445991613,-87.64075656635572,Pizza Place
1784,Cermak-Chinatown,"[41.853206, -87.630968]",Aji Ichiban,41.854346542184864,-87.63297646678697,Candy Store
1785,Cermak-Chinatown,"[41.853206, -87.630968]",Chase Bank,41.85561680143992,-87.6274573802948,Bank
1786,Cermak-Chinatown,"[41.853206, -87.630968]",TBaar,41.851871062488655,-87.63197218360077,Bubble Tea Shop
1787,Cermak-Chinatown,"[41.853206, -87.630968]",Xi'an Cuisine,41.85283635299914,-87.63313652429804,Chinese Restaurant
1788,Cermak-Chinatown,"[41.853206, -87.630968]",Chicago Women's Park & Gardens,41.857778927231436,-87.62207434393318,Park
1789,Cermak-Chinatown,"[41.853206, -87.630968]",Bingo Tea,41.85368070588017,-87.63426547286507,Tea Room
1790,Cermak-Chinatown,"[41.853206, -87.630968]",Phenomenal Fitness,41.855313,-87.626869,Gym
1791,Cermak-Chinatown,"[41.853206, -87.630968]",D3: Dre's Diesel Dome,41.84542028734087,-87.62288689613342,Gym / Fitness Center
1792,Cermak-Chinatown,"[41.853206, -87.630968]",South Coast Sushi,41.85892729377474,-87.6239736701231,Sushi Restaurant
1793,Cermak-Chinatown,"[41.853206, -87.630968]",Vu Rooftop Bar,41.85265406085466,-87.62260260750769,Roof Deck
1794,Cermak-Chinatown,"[41.853206, -87.630968]",Fred Anderson Park,41.859403027573734,-87.62513168780856,Park
1795,Cermak-Chinatown,"[41.853206, -87.630968]",Pizano's Pizza & Pasta,41.854028137925944,-87.62230167808876,Pizza Place
1796,Cermak-Chinatown,"[41.853206, -87.630968]",Solo Eye Care,41.862725159322935,-87.6240724947533,Optical Shop
1797,Cermak-Chinatown,"[41.853206, -87.630968]","Cottontail Park, Chicago",41.86229005777079,-87.62888431549072,Playground
1798,Cermak-Chinatown,"[41.853206, -87.630968]",Little Lamb,41.85280329088925,-87.63191613220879,Hotpot Restaurant
1799,Cermak-Chinatown,"[41.853206, -87.630968]",Jaslin Hotel,41.85273173730488,-87.63446236273882,Hotel
1800,Cermak-Chinatown,"[41.853206, -87.630968]",Carbon Live Fire Mexican Grill,41.84561332892914,-87.63479804053588,Mexican Restaurant
1801,Cermak-Chinatown,"[41.853206, -87.630968]",Armand's Victory Tap,41.8635388765408,-87.62409492432234,Italian Restaurant
1802,Cermak-Chinatown,"[41.853206, -87.630968]",Pleasant House Pub,41.853538938321734,-87.646424470896,Pub
1803,Cermak-Chinatown,"[41.853206, -87.630968]",Tapas Valencia,41.861086737552476,-87.62730931909886,Tapas Restaurant
1804,Cermak-Chinatown,"[41.853206, -87.630968]",Moon Palace Restaurant,41.85291459729322,-87.63231136008909,Chinese Restaurant
1805,Cermak-Chinatown,"[41.853206, -87.630968]",Del Toro,41.853213073644085,-87.64647720752087,Mexican Restaurant
1806,Cermak-Chinatown,"[41.853206, -87.630968]",Hyatt Regency McCormick Place,41.852121170707214,-87.618500523675,Hotel
1807,Cermak-Chinatown,"[41.853206, -87.630968]",Grand Palace,41.84541411296657,-87.63284501577074,Chinese Restaurant
1808,Cermak-Chinatown,"[41.853206, -87.630968]",The Spoke & Bird,41.85787970585304,-87.62203562910425,Bistro
1809,Cermak-Chinatown,"[41.853206, -87.630968]",The Wheeler Mansion,41.854804175757515,-87.61878486009986,Bed & Breakfast
1810,Cermak-Chinatown,"[41.853206, -87.630968]",Giordano's,41.8645621,-87.6244,Pizza Place
1811,Cermak-Chinatown,"[41.853206, -87.630968]",Tejas Yoga,41.86558442987478,-87.6260841022444,Yoga Studio
1812,Cermak-Chinatown,"[41.853206, -87.630968]",Flo & Santos,41.86539778457376,-87.62612274462062,Pizza Place
1813,Cermak-Chinatown,"[41.853206, -87.630968]",Emperor's Choice,41.85174827123341,-87.63198161556896,Chinese Restaurant
1814,Cermak-Chinatown,"[41.853206, -87.630968]",Skylark,41.85272422766268,-87.64632522320092,Dive Bar
1815,Cermak-Chinatown,"[41.853206, -87.630968]",Chicago Helicopter Experience,41.8484113911258,-87.64755090156284,Heliport
1816,Cermak-Chinatown,"[41.853206, -87.630968]",HALO [FOR MEN],41.86433097075479,-87.62413386729811,Salon / Barbershop
1817,Cermak-Chinatown,"[41.853206, -87.630968]",M Lounge,41.861327409617324,-87.62590069668688,Lounge
1818,Cermak-Chinatown,"[41.853206, -87.630968]",Sugar Shack,41.84540365910636,-87.64279754663526,Ice Cream Shop
1819,Cermak-Chinatown,"[41.853206, -87.630968]",Soldier Field,41.86264547214159,-87.61675052733133,Football Stadium
1820,Cermak-Chinatown,"[41.853206, -87.630968]",Chocolat Uzma Sharif,41.857171,-87.646365,Dessert Shop
1821,Cermak-Chinatown,"[41.853206, -87.630968]",Stan's Donuts & Coffee,41.86751588099169,-87.62640161558092,Coffee Shop
1822,Cermak-Chinatown,"[41.853206, -87.630968]",Weather Mark Tavern,41.86192095459832,-87.62394023456963,Bar
1823,Cermak-Chinatown,"[41.853206, -87.630968]",Yoga Six,41.86756505396456,-87.63272128298414,Yoga Studio
1824,Cermak-Chinatown,"[41.853206, -87.630968]",Andorka's Sandwich Shop,41.853758,-87.646842,Sandwich Place
1825,Cermak-Chinatown,"[41.853206, -87.630968]",Pilsen Art Walk,41.857298611037464,-87.64658725934382,Art Gallery
1826,Cicero,"[41.85182, -87.745336]",La Michoacana,41.85147039184747,-87.74620227449196,Dessert Shop
1827,Cicero,"[41.85182, -87.745336]",Supermercado la chiquita,41.85134981282344,-87.7486938936139,Grocery Store
1828,Cicero,"[41.85182, -87.745336]",Chipotle Mexican Grill,41.8507962,-87.7439411,Mexican Restaurant
1829,Cicero,"[41.85182, -87.745336]",Scatchell's Beef Stand,41.8515815577708,-87.7419444851613,Fast Food Restaurant
1830,Cicero,"[41.85182, -87.745336]",Dollar Tree,41.84961110714917,-87.74088525606133,Discount Store
1831,Cicero,"[41.85182, -87.745336]",Aguascalientes Restaurant,41.85286748992682,-87.74440685222505,Mexican Restaurant
1832,Cicero,"[41.85182, -87.745336]",Dunkin',41.851564410783716,-87.74401022128262,Donut Shop
1833,Cicero,"[41.85182, -87.745336]",Cermak Produce,41.85042739604125,-87.7409153978869,Grocery Store
1834,Cicero,"[41.85182, -87.745336]",Dar Nails,41.84994379105486,-87.74427852016574,Spa
1835,Cicero,"[41.85182, -87.745336]",Las Delicias De Michoacan,41.862021,-87.746883,Dessert Shop
1836,Cicero,"[41.85182, -87.745336]",Wingstop,41.8502330772789,-87.7442856811842,Wings Joint
1837,Cicero,"[41.85182, -87.745336]",Lobo De Mar Restaurant,41.850685,-87.76173,Seafood Restaurant
1838,Cicero,"[41.85182, -87.745336]",La Chiquita Taqueria,41.851387777700566,-87.74803532121017,Food & Drink Shop
1839,Cicero,"[41.85182, -87.745336]",Wendy’s,41.85085889684721,-87.75343805551523,Fast Food Restaurant
1840,Cicero,"[41.85182, -87.745336]",Las Islas Marias,41.847614367076865,-87.72469350846818,Seafood Restaurant
1841,Cicero,"[41.85182, -87.745336]",Sam's Club,41.843162428927826,-87.74147225651765,Warehouse Store
1842,Cicero,"[41.85182, -87.745336]",Baskin-Robbins,41.85156205761619,-87.7440200037094,Ice Cream Shop
1843,Cicero,"[41.85182, -87.745336]",Lou Malnati's Pizzeria,41.85177457369453,-87.7220663116245,Pizza Place
1844,Cicero,"[41.85182, -87.745336]",Dollar General,41.856638000000004,-87.74475600000001,Discount Store
1845,Cicero,"[41.85182, -87.745336]",T-Mobile,41.84851128046519,-87.74361312389374,Mobile Phone Shop
1846,Cicero,"[41.85182, -87.745336]",CTA - Cicero,41.85189252418696,-87.74527638789598,Train Station
1847,Cicero,"[41.85182, -87.745336]",SONIC Drive-In,41.83926592044315,-87.74426499999998,Fast Food Restaurant
1848,Cicero,"[41.85182, -87.745336]",U.S. Bank ATM,41.85090831290894,-87.74263658935601,ATM
1849,Cicero,"[41.85182, -87.745336]",Sanchez Tacos,41.850656,-87.725247,Taco Place
1850,Cicero,"[41.85182, -87.745336]",Starbucks,41.839361610549204,-87.74148464821222,Coffee Shop
1851,Cicero,"[41.85182, -87.745336]",Subway,41.84916452973519,-87.74350193255697,Sandwich Place
1852,Cicero,"[41.85182, -87.745336]",Troha's Shrimp & Fish House,41.844187957912425,-87.72895372550137,Seafood Restaurant
1853,Cicero,"[41.85182, -87.745336]",Dunkin',41.8585887,-87.7645542,Donut Shop
1854,Cicero,"[41.85182, -87.745336]",Taquería Los Altos de Jalisco,41.85403763423219,-87.74456443834647,Taco Place
1855,Cicero,"[41.85182, -87.745336]",Planet Fitness,41.8481855888573,-87.74442792669231,Gym / Fitness Center
1856,Cicero,"[41.85182, -87.745336]",United Grill,41.851276610716006,-87.7540031192569,Breakfast Spot
1857,Cicero,"[41.85182, -87.745336]",Cocula's Mexican Restaurant,41.8513570921418,-87.74638525686346,Mexican Restaurant
1858,Cicero,"[41.85182, -87.745336]",Target,41.83937187088465,-87.74152330314608,Big Box Store
1859,Cicero,"[41.85182, -87.745336]",La Quebrada Restaurant,41.86570831105618,-87.74701895909149,Mexican Restaurant
1860,Cicero,"[41.85182, -87.745336]",Starbucks,41.86446064703265,-87.74300197352026,Coffee Shop
1861,Cicero,"[41.85182, -87.745336]",Walgreens,41.8516215,-87.7446091,Pharmacy
1862,Cicero,"[41.85182, -87.745336]",rue21,41.84902676446528,-87.74322420358658,Clothing Store
1863,Cicero,"[41.85182, -87.745336]",AMC Showplace Cicero 14,41.848759264268914,-87.74281337922682,Multiplex
1864,Cicero,"[41.85182, -87.745336]",Panda Express,41.836887587737564,-87.74406073187515,Chinese Restaurant
1865,Cicero,"[41.85182, -87.745336]",White Castle,41.8503149320582,-87.74382543840102,Fast Food Restaurant
1866,Cicero,"[41.85182, -87.745336]",Five Below,41.8384861,-87.741601,Miscellaneous Shop
1867,Cicero,"[41.85182, -87.745336]",Papa John's Pizza,41.850804987753556,-87.75185934416956,Pizza Place
1868,Cicero,"[41.85182, -87.745336]",Walgreens,41.8441464,-87.7246581,Pharmacy
1869,Cicero,"[41.85182, -87.745336]",Taqueria Los Gallos,41.84403725008074,-87.72989871286954,Mexican Restaurant
1870,Cicero,"[41.85182, -87.745336]",Torres Supermercado,41.84582066428133,-87.75663071015965,Grocery Store
1871,Cicero,"[41.85182, -87.745336]",Subway,41.850632877737496,-87.75677141732052,Sandwich Place
1872,Cicero,"[41.85182, -87.745336]",ALDI,41.85168218820935,-87.74046287701822,Grocery Store
1873,Cicero,"[41.85182, -87.745336]",CVS pharmacy,41.843244263998585,-87.72487328098461,Pharmacy
1874,Cicero,"[41.85182, -87.745336]",T-Mobile,41.837669,-87.744371,Mobile Phone Shop
1875,Cicero,"[41.85182, -87.745336]",Las Gorditas Don Angel,41.838208,-87.754088,Mexican Restaurant
1876,Cicero,"[41.85182, -87.745336]",El Meson,41.85099973404071,-87.766867672272,Mexican Restaurant
1877,Cicero,"[41.85182, -87.745336]",Little Caesars Pizza,41.84240240649608,-87.74355141774264,Pizza Place
1878,Cicero,"[41.85182, -87.745336]",Dunkin',41.83509251864863,-87.74443949116892,Donut Shop
1879,Cicero,"[41.85182, -87.745336]",Cindy Lyn Motel,41.841767,-87.75001400000001,Motel
1880,Cicero,"[41.85182, -87.745336]",Subway,41.83782743342007,-87.74435851319464,Sandwich Place
1881,Cicero,"[41.85182, -87.745336]",Food 4 Less,41.83764718837449,-87.74120718240732,Grocery Store
1882,Cicero,"[41.85182, -87.745336]",Domino's Pizza,41.844030590509036,-87.72617071866989,Pizza Place
1883,Cicero,"[41.85182, -87.745336]",Dunkin',41.8510285,-87.7245152,Café
1884,Cicero,"[41.85182, -87.745336]",Hody's,41.86583229016325,-87.74377433452383,American Restaurant
1885,Cicero,"[41.85182, -87.745336]",Fifth Third Bank & ATM,41.843992,-87.724289,Bank
1886,Cicero,"[41.85182, -87.745336]",Subway,41.84442032018106,-87.72587647423973,Sandwich Place
1887,Cicero,"[41.85182, -87.745336]",CVS pharmacy,41.8513783796778,-87.76285873239671,Pharmacy
1888,Cicero,"[41.85182, -87.745336]",Lalo's Restaurant,41.844473,-87.728174,Mexican Restaurant
1889,Cicero,"[41.85182, -87.745336]",U-Haul of Cicero,41.850841407826984,-87.75063023995165,Storage Facility
1890,Cicero,"[41.85182, -87.745336]",Shell,41.86571873,-87.74513172,Gas Station
1891,Cicero,"[41.85182, -87.745336]",Family Dollar,41.85049958332745,-87.72370914893816,Discount Store
1892,Cicero,"[41.85182, -87.745336]",McDonald's,41.844320290090074,-87.73228631238453,Fast Food Restaurant
1893,Cicero,"[41.85182, -87.745336]",La Guadalupana,41.850677000000005,-87.762501,Mexican Restaurant
1894,Cicero,"[41.85182, -87.745336]",El Campestre Pollo Asado,41.85109532013981,-87.75731053488751,Mexican Restaurant
1895,Cicero,"[41.85182, -87.745336]",4 EVER SKATEBOARD SHOP,41.844064,-87.73242,Board Shop
1896,Cicero,"[41.85182, -87.745336]",Franklin Park,41.861217319677905,-87.73334234110052,Park
1897,Cicero,"[41.85182, -87.745336]",Food 4 Less Fuel Center,41.83787990217197,-87.7431272457161,Gas Station
1898,Cicero,"[41.85182, -87.745336]",la michoacana,41.83776092529297,-87.7440185546875,Mexican Restaurant
1899,Cicero,"[41.85182, -87.745336]",Trejo,41.84835836650773,-87.76373269506215,Grocery Store
1900,Cicero,"[41.85182, -87.745336]",San Marcos,41.836900451007246,-87.74430002501019,Mexican Restaurant
1901,Cicero,"[41.85182, -87.745336]",31st & Cicero Av,41.8365374180276,-87.74418945170284,Intersection
1902,Cicero,"[41.85182, -87.745336]",Dulce Mami Café,41.836508,-87.746612,Coffee Shop
1903,Cicero,"[41.85182, -87.745336]",Taquiera Villarreal,41.837856,-87.75407,Mexican Restaurant
1904,Cicero,"[41.85182, -87.745336]",Supermercado Villarreal,41.837604,-87.754064,Grocery Store
1905,Cicero,"[41.85182, -87.745336]",Gonzalez Bakery,41.83659457880947,-87.75322192044402,Bakery
1906,Clark/Lake,"[41.885737, -87.630886]",James M. Nederlander Theatre,41.88441581705103,-87.6288608028818,Theater
1907,Clark/Lake,"[41.885737, -87.630886]",Renaissance Chicago Downtown Hotel,41.88622055333085,-87.6283210515976,Hotel
1908,Clark/Lake,"[41.885737, -87.630886]",The Dearborn,41.88441496734612,-87.6295536667491,Gastropub
1909,Clark/Lake,"[41.885737, -87.630886]",Goodman Theatre,41.88486544771689,-87.62972639019313,Theater
1910,Clark/Lake,"[41.885737, -87.630886]",The Chicago Theatre,41.8855389313031,-87.6271507302385,Theater
1911,Clark/Lake,"[41.885737, -87.630886]",Luke's Lobster,41.88411976112141,-87.63237498981722,Seafood Restaurant
1912,Clark/Lake,"[41.885737, -87.630886]",Starbucks,41.88429836912896,-87.63385097568745,Coffee Shop
1913,Clark/Lake,"[41.885737, -87.630886]",Chicago Riverwalk,41.88728,-87.627217,Waterfront
1914,Clark/Lake,"[41.885737, -87.630886]",House of Blues,41.888285017272196,-87.62894320777693,Music Venue
1915,Clark/Lake,"[41.885737, -87.630886]",Daley Plaza Picasso,41.883493214400346,-87.6298112824397,Public Art
1916,Clark/Lake,"[41.885737, -87.630886]",Nonnina,41.88874404536572,-87.63078954606128,Italian Restaurant
1917,Clark/Lake,"[41.885737, -87.630886]","The Langham, Chicago",41.8884634113494,-87.62733636560671,Hotel
1918,Clark/Lake,"[41.885737, -87.630886]",Siena Tavern,41.88888086,-87.63027173,Italian Restaurant
1919,Clark/Lake,"[41.885737, -87.630886]",Virgin Hotels Chicago,41.8860646,-87.62585279999999,Hotel
1920,Clark/Lake,"[41.885737, -87.630886]",Disney store,41.883364,-87.628128,Toy / Game Store
1921,Clark/Lake,"[41.885737, -87.630886]",Intelligentsia Coffee,41.88451693392431,-87.62578251254217,Coffee Shop
1922,Clark/Lake,"[41.885737, -87.630886]",RPM Steak,41.88926929307174,-87.63058067359849,Steakhouse
1923,Clark/Lake,"[41.885737, -87.630886]",Lakefront Trail,41.88347,-87.62575,Trail
1924,Clark/Lake,"[41.885737, -87.630886]",Hannah's Bretzel,41.88958948243919,-87.63263258732344,Sandwich Place
1925,Clark/Lake,"[41.885737, -87.630886]",Firecakes Donuts,41.89000196526419,-87.63060477613422,Donut Shop
1926,Clark/Lake,"[41.885737, -87.630886]",sweetgreen,41.8822714,-87.629236,Salad Place
1927,Clark/Lake,"[41.885737, -87.630886]",Bavette's Bar and Boeuf,41.889108723869995,-87.63493174422108,Steakhouse
1928,Clark/Lake,"[41.885737, -87.630886]","LondonHouse Chicago, Curio Collection by Hilton",41.8878318,-87.6254261,Hotel
